"","USEquity_allocation","USEquity_selection","USEquity_interaction","USEquity_total","Em.Mkt_allocation","Em.Mkt_selection","Em.Mkt_interaction","Em.Mkt_total","Dev.I_allocation","Dev.I_selection","Dev.I_interaction","Dev.I_total","allocation_total","selection_total","interaction_total","total"
"Apr-20",0.00392488383524173,-6.01013675,-0.0133102772317471,-6.01952214339651,0.0049573499536637,-1.81705848,0.0171746005353576,-1.79492652951098,-0.00325688944264789,-2.60531328,-0.00680034530156828,-2.61537051474422,0.00562534434625755,-10.43250851,-0.00293602199795779,-10.4298191876517
"May-20",-0.00015897209182452,-2.2396064,0.00749352592903681,-2.23227184616279,-0.00238127749489041,-0.6155695,-0.00467952240482995,-0.62263029989972,0.000135141525894977,-1.65084066,-0.000839551526049708,-1.65154507000016,-0.00240510806081996,-4.50601656,0.00197445199815716,-4.50644721606266
"Jun-20",-0.00399770201886332,-0.74146295,-0.00383248111058952,-0.749293133129453,-0.00105945379906015,-1.15019308,0.00179039629929342,-1.14946213749977,-0.000703213859125354,-1.6352175,0.0123899557858999,-1.62353075807323,-0.00576036967704882,-3.52687353,0.0103478709746038,-3.52228602870245
"Jul-20",-0.000230776158330477,-1.81549025,0.00539570238064892,-1.81032532377768,-0.00755641480573566,-1.29561504,0.0134747267978352,-1.2896967280079,-0.00955955774487377,-0.04265094,-0.0005069873165162,-0.0527174850613899,-0.0173467487089399,-3.15375623,0.0183634418619679,-3.15273953684697
"Aug-20",-0.00199468147129799,-2.7020225,0.0108706418208749,-2.69314653965042,-0.00539635245985465,-0.58690764,-0.00756859952583893,-0.599872591985694,0.00014632020438119,-1.43120721,0.00270770092059882,-1.42835318887502,-0.00724471372677145,-4.72013735,0.00600974321563482,-4.72137232051114
"Sep-20",0.00286464886230623,1.8227893,-0.0100348488189888,1.81561910004332,0.00381523043734315,0.45411144,0.00521039973417234,0.463137070171516,0.000286663484752979,0.6997014,0.00106783996225803,0.701055903447011,0.00696654278440236,2.97660214,-0.00375660912255838,2.97981207366184
"Oct-20",0.00082670779801125,1.4263311,-0.007624010732409,1.4195337970656,-0.00217631237870299,-0.14192834,0.000470358324818709,-0.143634294053884,-0.00558155696115237,1.83998802,0.0204570297394139,1.85486349277826,-0.00693116154184411,3.12439078,0.0133033773318236,3.13076299578998
"Nov-20",0.0021575252055847,-5.21765925,-0.0417744896187857,-5.2572762144132,0.00725609205421887,-1.85127048,0.0181240490754289,-1.82589033887035,-0.00321564506222673,-3.63125751,0.0247551539474722,-3.60971800111475,0.00619797219757685,-10.70018724,0.00110471340411536,-10.6928845543983
"Dec-20",-0.000958079615969448,-1.73123455,-0.00453342118003724,-1.73672605079601,-5.99974436740887e-05,-1.346144,0.000201894677120029,-1.34600210276655,0.000145680598488341,-2.00301312,0.00854156235169285,-1.99432587704982,-0.000872396461155196,-5.08039167,0.00421003584877563,-5.07705403061238
"Jan-21",0.000847167343218719,-0.12082011,0.000507798223282079,-0.119465144433499,-0.002238707935956,-0.62217356,0.002508510467886,-0.62190375746807,-0.0034282371288606,0.12717087,0.0012326392653186,0.124975272136458,-0.00481977772159788,-0.6158228,0.00424894795648668,-0.616393629765111
"Feb-21",-0.00309431257025249,-1.547876,0.00712170936945598,-1.5438486032008,-0.00829021485598017,-0.03732994,-0.000698554420621197,-0.0463187092766014,0.00110330307568012,-0.76998444,0.00370135883553151,-0.765179778088788,-0.0102812243505525,-2.35519038,0.0101245137843663,-2.35534709056619
"Mar-21",-0.00454169077718611,-1.9686527,0.0101882187007049,-1.96300617207648,-0.0124705821021363,-0.34267304,-0.00577698599877879,-0.360920608100915,0.00036034120194911,-1.047204,0.00273706662275992,-1.04410659217529,-0.0166519316773733,-3.35852974,0.007148299324686,-3.36803337235269
"Apr-21",-0.00100424238071383,-1.58191045,0.00333692619672264,-1.57957776618399,-0.00152691104953464,-0.53369326,-0.00203350741238126,-0.537253678461916,-7.34936115790166e-05,-0.82811133,-0.000807858487239373,-0.828992682098818,-0.00260464704182749,-2.94371504,0.000495560297102004,-2.94582412674472
"May-21",4.93695197387403e-05,-0.55614795,9.92601738201208e-05,-0.555999320306441,-0.00150444300322386,-0.215385,-0.00296257544415,-0.219852018447374,-0.00342465611432238,-1.57302423,0.0139564949348379,-1.56249239117948,-0.0048797295978075,-2.34455718,0.0110931796645081,-2.3383437299333
